"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff","era","xera","era_minus_xera_diff"
"Gray, Sonny","543243","2023","754","510",0.226,0.244,-0.017999999999999988,0.319,0.364,-0.044999999999999984,0.27,0.296,-0.025999999999999968,"2.79","3.66","-0.872"
"Lyles, Jordan","543475","2023","748","575",0.255,0.265,-0.010000000000000009,0.501,0.481,0.020000000000000018,0.34,0.339,0.0010000000000000009,"6.28","4.93","1.351"
"Snell, Blake","605483","2023","742","405",0.181,0.208,-0.026999999999999996,0.286,0.35,-0.064,0.266,0.3,-0.033999999999999975,"2.25","3.77","-1.52"
"Luzardo, Jesús","666200","2023","741","472",0.239,0.234,0.004999999999999977,0.409,0.41,-0.0010000000000000009,0.307,0.307,0,"3.58","3.96","-0.384"
"Kremer, Dean","665152","2023","735","518",0.254,0.269,-0.015000000000000013,0.416,0.457,-0.041000000000000036,0.317,0.339,-0.02200000000000002,"4.12","4.93","-0.812"
"Sears, JP","676664","2023","735","505",0.249,0.245,0.0040000000000000036,0.465,0.448,0.017000000000000015,0.335,0.33,0.0050000000000000044,"4.54","4.64","-0.096"
"Walker, Taijuan","592836","2023","733","516",0.238,0.248,-0.010000000000000009,0.397,0.405,-0.008000000000000007,0.313,0.321,-0.008000000000000007,"4.38","4.36","0.018"
"Elder, Bryce","693821","2023","732","532",0.245,0.263,-0.018000000000000016,0.39,0.416,-0.025999999999999968,0.309,0.329,-0.020000000000000018,"3.81","4.61","-0.797"
"Dunning, Dane","641540","2023","722","517",0.25,0.261,-0.01100000000000001,0.393,0.414,-0.020999999999999963,0.31,0.325,-0.015000000000000013,"3.70","4.48","-0.779"
"Kelly, Merrill","518876","2023","721","462",0.222,0.244,-0.021999999999999992,0.371,0.389,-0.018000000000000016,0.294,0.312,-0.018000000000000016,"3.29","4.10","-0.807"
"Morton, Charlie","450203","2023","716","437",0.244,0.247,-0.0030000000000000027,0.371,0.399,-0.028000000000000025,0.318,0.329,-0.01100000000000001,"3.64","4.61","-0.973"
"Steele, Justin","657006","2023","716","497",0.251,0.25,0.0010000000000000009,0.371,0.365,0.006000000000000005,0.291,0.29,0.0010000000000000009,"3.06","3.50","-0.437"
"Eflin, Zach","621107","2023","703","490",0.235,0.221,0.013999999999999985,0.379,0.378,0.0010000000000000009,0.276,0.27,0.006000000000000005,"3.50","3.02","0.475"
"Singer, Brady","663903","2023","702","512",0.287,0.276,0.010999999999999954,0.467,0.452,0.015000000000000013,0.346,0.339,0.006999999999999951,"5.52","4.93","0.594"
"Kikuchi, Yusei","579328","2023","700","467",0.255,0.248,0.007000000000000006,0.426,0.434,-0.008000000000000007,0.319,0.319,0,"3.87","4.30","-0.435"
"Gray, Josiah","680686","2023","698","466",0.251,0.254,-0.0030000000000000027,0.412,0.433,-0.02100000000000002,0.332,0.342,-0.010000000000000009,"3.91","5.03","-1.124"
"Schmidt, Clarke","657376","2023","694","488",0.268,0.255,0.013000000000000012,0.451,0.417,0.03400000000000003,0.334,0.32,0.014000000000000012,"4.64","4.33","0.312"
"Senga, Kodai","673540","2023","694","409",0.208,0.224,-0.016000000000000014,0.327,0.364,-0.03699999999999998,0.282,0.303,-0.02100000000000002,"2.98","3.85","-0.874"
"Javier, Cristian","664299","2023","687","459",0.234,0.23,0.0040000000000000036,0.424,0.443,-0.019000000000000017,0.317,0.323,-0.006000000000000005,"4.56","4.42","0.136"
"Peralta, Freddy","642547","2023","680","409",0.212,0.214,-0.0020000000000000018,0.387,0.36,0.027000000000000024,0.291,0.284,0.007000000000000006,"3.86","3.35","0.507"
"Freeland, Kyle","607536","2023","677","540",0.3,0.293,0.007000000000000006,0.506,0.507,-0.0010000000000000009,0.36,0.361,-0.0010000000000000009,"5.03","5.70","-0.67"
"Ryan, Joe","657746","2023","672","435",0.248,0.224,0.023999999999999994,0.452,0.402,0.04999999999999999,0.316,0.291,0.025000000000000022,"4.51","3.53","0.979"
"Bradish, Kyle","680694","2023","671","450",0.215,0.238,-0.022999999999999993,0.33,0.388,-0.057999999999999996,0.268,0.3,-0.03199999999999997,"2.83","3.77","-0.942"
"Verlander, Justin","434378","2023","669","475",0.226,0.229,-0.0030000000000000027,0.369,0.392,-0.02300000000000002,0.284,0.295,-0.01100000000000001,"3.22","3.63","-0.414"
"Bello, Brayan","678394","2023","668","485",0.27,0.253,0.017000000000000015,0.453,0.41,0.04300000000000004,0.334,0.314,0.020000000000000018,"4.24","4.16","0.082"
"Brown, Hunter","686613","2023","665","423",0.262,0.24,0.02200000000000002,0.456,0.414,0.04200000000000004,0.34,0.318,0.02200000000000002,"5.09","4.27","0.818"
"Hill, Rich","448179","2023","660","464",0.281,0.28,0.0010000000000000009,0.487,0.48,0.007000000000000006,0.359,0.36,-0.0010000000000000009,"5.41","5.66","-0.248"
"Garrett, Braxton","666129","2023","659","463",0.25,0.274,-0.02400000000000002,0.42,0.441,-0.02100000000000002,0.307,0.328,-0.02100000000000002,"3.66","4.58","-0.916"
"Williams, Trevor","592866","2023","658","490",0.3,0.281,0.01899999999999996,0.533,0.5,0.03300000000000003,0.377,0.359,0.018000000000000016,"5.55","5.62","-0.07"
"Gray, Jon","592351","2023","656","451",0.256,0.26,-0.0040000000000000036,0.4,0.415,-0.014999999999999958,0.317,0.325,-0.008000000000000007,"4.12","4.48","-0.361"
"Taillon, Jameson","592791","2023","655","469",0.258,0.259,-0.0010000000000000009,0.442,0.462,-0.020000000000000018,0.322,0.332,-0.010000000000000009,"4.84","4.70","0.14"
"Sandoval, Patrick","663776","2023","652","445",0.256,0.26,-0.0040000000000000036,0.374,0.402,-0.028000000000000025,0.318,0.332,-0.014000000000000012,"4.11","4.70","-0.594"
"Flaherty, Jack","656427","2023","650","423",0.287,0.27,0.01699999999999996,0.45,0.42,0.030000000000000027,0.356,0.343,0.012999999999999956,"4.99","5.06","-0.072"
"Cobb, Alex","502171","2023","646","472",0.272,0.277,-0.0050000000000000044,0.435,0.444,-0.009000000000000008,0.325,0.333,-0.008000000000000007,"3.87","4.73","-0.864"
"Detmers, Reid","672282","2023","644","403",0.248,0.253,-0.0050000000000000044,0.401,0.398,0.0030000000000000027,0.321,0.327,-0.006000000000000005,"4.48","4.55","-0.07"
"Heaney, Andrew","571760","2023","641","420",0.251,0.24,0.01100000000000001,0.439,0.429,0.010000000000000009,0.335,0.327,0.008000000000000007,"4.15","4.55","-0.396"
"Waldichuk, Ken","686610","2023","639","426",0.271,0.242,0.029000000000000026,0.48,0.42,0.06,0.361,0.331,0.02999999999999997,"5.36","4.67","0.692"
"Anderson, Tyler","542881","2023","629","439",0.266,0.259,0.007000000000000006,0.455,0.434,0.02100000000000002,0.345,0.34,0.004999999999999949,"5.43","4.96","0.466"
"Smyly, Drew","592767","2023","626","423",0.265,0.241,0.02400000000000002,0.478,0.401,0.07699999999999996,0.348,0.313,0.034999999999999976,"5.00","4.13","0.865"
"Ashcraft, Graham","668933","2023","624","450",0.265,0.272,-0.007000000000000006,0.444,0.429,0.015000000000000013,0.339,0.34,-0.0010000000000000009,"4.76","4.96","-0.203"
"Lorenzen, Michael","547179","2023","624","463",0.243,0.258,-0.015000000000000013,0.399,0.441,-0.04199999999999998,0.304,0.326,-0.02200000000000002,"4.18","4.51","-0.334"
"Scherzer, Max","453286","2023","621","398",0.221,0.207,0.014000000000000012,0.407,0.375,0.03199999999999997,0.298,0.281,0.01699999999999996,"3.77","3.28","0.493"
"Rodriguez, Eduardo","593958","2023","621","427",0.227,0.247,-0.01999999999999999,0.359,0.397,-0.038000000000000034,0.284,0.31,-0.026000000000000023,"3.30","4.04","-0.739"
"Nelson, Ryne","669194","2023","619","475",0.284,0.268,0.01599999999999996,0.515,0.487,0.028000000000000025,0.357,0.349,0.008000000000000007,"5.31","5.27","0.043"
"Pérez, Martín","527048","2023","608","462",0.274,0.271,0.0030000000000000027,0.441,0.447,-0.006000000000000005,0.335,0.337,-0.0020000000000000018,"4.45","4.86","-0.413"
"Lugo, Seth","607625","2023","604","425",0.249,0.26,-0.01100000000000001,0.412,0.444,-0.03200000000000003,0.306,0.323,-0.017000000000000015,"3.57","4.42","-0.853"
"Gomber, Austin","596295","2023","603","470",0.297,0.292,0.0050000000000000044,0.513,0.499,0.014000000000000012,0.368,0.361,0.007000000000000006,"5.50","5.70","-0.196"
"Greinke, Zack","425844","2023","593","469",0.282,0.29,-0.008000000000000007,0.467,0.479,-0.011999999999999955,0.332,0.343,-0.01100000000000001,"5.06","5.06","-0.001"
"Kopech, Michael","656629","2023","591","354",0.238,0.239,-0.0010000000000000009,0.47,0.454,0.01599999999999996,0.363,0.363,0,"5.43","5.77","-0.342"
"Pivetta, Nick","601713","2023","587","347",0.208,0.223,-0.015000000000000013,0.402,0.414,-0.011999999999999955,0.296,0.308,-0.01200000000000001,"4.04","3.98","0.057"
"Bibee, Tanner","676440","2023","585","394",0.23,0.235,-0.004999999999999977,0.353,0.375,-0.02200000000000002,0.285,0.297,-0.01200000000000001,"2.98","3.69","-0.711"
"Gore, MacKenzie","669022","2023","582","373",0.258,0.26,-0.0020000000000000018,0.459,0.472,-0.012999999999999956,0.339,0.347,-0.007999999999999952,"4.42","5.20","-0.777"
"France, J.P.","641585","2023","581","431",0.263,0.267,-0.0040000000000000036,0.414,0.454,-0.040000000000000036,0.319,0.337,-0.018000000000000016,"3.83","4.86","-1.031"
"Hendricks, Kyle","543294","2023","578","454",0.255,0.269,-0.014000000000000012,0.393,0.413,-0.019999999999999962,0.296,0.313,-0.017000000000000015,"3.75","4.13","-0.385"
"Ober, Bailey","641927","2023","577","395",0.232,0.226,0.006000000000000005,0.403,0.412,-0.008999999999999952,0.294,0.295,-0.0010000000000000009,"3.43","3.63","-0.2"
"Eovaldi, Nathan","543135","2023","577","392",0.225,0.238,-0.012999999999999984,0.382,0.397,-0.015000000000000013,0.296,0.308,-0.01200000000000001,"3.63","3.98","-0.355"
"Stroman, Marcus","573186","2023","575","401",0.231,0.264,-0.033,0.335,0.386,-0.05099999999999999,0.285,0.318,-0.03300000000000003,"3.95","4.27","-0.319"
"Darvish, Yu","506433","2023","573","382",0.259,0.242,0.017000000000000015,0.42,0.375,0.044999999999999984,0.321,0.301,0.020000000000000018,"4.55","3.79","0.765"
"Megill, Tylor","656731","2023","567","397",0.282,0.282,0,0.44,0.478,-0.03799999999999998,0.35,0.365,-0.015000000000000013,"4.70","5.85","-1.148"
"Weaver, Luke","596133","2023","563","410",0.301,0.286,0.015000000000000013,0.559,0.494,0.06500000000000006,0.385,0.357,0.028000000000000025,"6.40","5.55","0.854"
"Wacha, Michael","608379","2023","553","383",0.224,0.25,-0.025999999999999995,0.38,0.421,-0.04099999999999998,0.291,0.318,-0.027000000000000024,"3.22","4.27","-1.054"
"Clevinger, Mike","605182","2023","549","390",0.244,0.239,0.0050000000000000044,0.407,0.403,0.003999999999999948,0.312,0.312,0,"3.77","4.10","-0.331"
"Suárez, Ranger","624133","2023","540","371",0.267,0.262,0.0050000000000000044,0.414,0.403,0.010999999999999954,0.325,0.321,0.0040000000000000036,"4.18","4.36","-0.184"
"Allen, Logan","671106","2023","537","368",0.263,0.257,0.006000000000000005,0.42,0.413,0.007000000000000006,0.326,0.323,0.0030000000000000027,"3.81","4.42","-0.614"
"Miller, Bryce","682243","2023","537","385",0.248,0.269,-0.02100000000000002,0.427,0.468,-0.041000000000000036,0.309,0.337,-0.028000000000000025,"4.32","4.86","-0.543"
"Canning, Griffin","656288","2023","536","356",0.245,0.236,0.009000000000000008,0.43,0.421,0.009000000000000008,0.315,0.309,0.006000000000000005,"4.32","4.01","0.313"
"Bieber, Shane","669456","2023","533","387",0.253,0.284,-0.030999999999999972,0.406,0.446,-0.03999999999999998,0.307,0.336,-0.029000000000000026,"3.80","4.83","-1.033"
"Ohtani, Shohei","660271","2023","531","297",0.184,0.206,-0.021999999999999992,0.333,0.377,-0.043999999999999984,0.277,0.302,-0.024999999999999967,"3.14","3.82","-0.684"
"Irvin, Jake","663623","2023","530","369",0.255,0.258,-0.0030000000000000027,0.431,0.446,-0.015000000000000013,0.335,0.344,-0.008999999999999952,"4.61","5.10","-0.488"
"Crawford, Kutter","676710","2023","527","351",0.221,0.208,0.013000000000000012,0.388,0.374,0.014000000000000012,0.29,0.279,0.010999999999999954,"4.04","3.23","0.806"
"Kershaw, Clayton","477132","2023","523","343",0.209,0.232,-0.02300000000000002,0.367,0.393,-0.026000000000000023,0.28,0.3,-0.019999999999999962,"2.46","3.77","-1.309"
"Rea, Colin","607067","2023","517","365",0.235,0.253,-0.018000000000000016,0.434,0.432,0.0020000000000000018,0.313,0.323,-0.010000000000000009,"4.55","4.42","0.128"
"Rodriguez, Grayson","680570","2023","515","341",0.259,0.255,0.0040000000000000036,0.418,0.406,0.011999999999999955,0.32,0.316,0.0040000000000000036,"4.35","4.21","0.142"
"Miller, Bobby","676272","2023","505","348",0.226,0.229,-0.0030000000000000027,0.364,0.355,0.009000000000000008,0.283,0.286,-0.0030000000000000027,"3.76","3.40","0.364"
"Civale, Aaron","650644","2023","504","349",0.235,0.243,-0.008000000000000007,0.363,0.379,-0.016000000000000014,0.288,0.297,-0.009000000000000008,"3.46","3.69","-0.232"
"Manaea, Sean","640455","2023","499","321",0.234,0.243,-0.00899999999999998,0.394,0.403,-0.009000000000000008,0.306,0.315,-0.009000000000000008,"4.44","4.18","0.256"
"Greene, Hunter","668881","2023","498","290",0.253,0.216,0.037000000000000005,0.477,0.383,0.09399999999999997,0.349,0.302,0.046999999999999986,"4.82","3.82","1.001"
"Medina, Luis","665622","2023","495","324",0.255,0.252,0.0030000000000000027,0.44,0.407,0.03300000000000003,0.343,0.334,0.009000000000000008,"5.42","4.77","0.646"
"Peterson, David","656849","2023","492","308",0.287,0.263,0.023999999999999966,0.456,0.431,0.025000000000000022,0.357,0.339,0.01799999999999996,"5.03","4.93","0.097"
"Wentz, Joey","666214","2023","492","347",0.295,0.276,0.01899999999999996,0.532,0.502,0.030000000000000027,0.38,0.363,0.017000000000000015,"6.90","5.77","1.129"
"Williamson, Brandon","682227","2023","491","352",0.248,0.262,-0.014000000000000012,0.432,0.445,-0.013000000000000012,0.321,0.333,-0.01200000000000001,"4.46","4.73","-0.268"
"Miley, Wade","489119","2023","490","367",0.223,0.253,-0.03,0.386,0.418,-0.03199999999999997,0.293,0.32,-0.027000000000000024,"3.14","4.33","-1.189"
"Glasnow, Tyler","607192","2023","485","285",0.209,0.218,-0.009000000000000008,0.347,0.392,-0.04500000000000004,0.27,0.292,-0.021999999999999964,"3.52","3.55","-0.025"
"Wainwright, Adam","425794","2023","484","387",0.345,0.325,0.019999999999999962,0.573,0.562,0.010999999999999899,0.414,0.401,0.012999999999999956,"7.40","7.35","0.046"
"Urías, Julio","628711","2023","482","333",0.252,0.247,0.0050000000000000044,0.482,0.439,0.04299999999999998,0.328,0.314,0.014000000000000012,"4.60","4.16","0.442"
"Houser, Adrian","605288","2023","481","350",0.273,0.261,0.01200000000000001,0.406,0.409,-0.002999999999999947,0.318,0.315,0.0030000000000000027,"4.12","4.18","-0.057"
"Wells, Tyler","669330","2023","470","315",0.193,0.217,-0.023999999999999994,0.413,0.437,-0.02400000000000002,0.286,0.307,-0.02100000000000002,"3.64","3.96","-0.32"
"McClanahan, Shane","663556","2023","469","307",0.222,0.242,-0.01999999999999999,0.388,0.409,-0.020999999999999963,0.295,0.312,-0.017000000000000015,"3.29","4.10","-0.813"
"Flexen, Chris","623167","2023","466","350",0.317,0.297,0.020000000000000018,0.545,0.509,0.03600000000000003,0.392,0.374,0.018000000000000016,"6.86","6.20","0.66"
"Blackburn, Paul","621112","2023","464","313",0.286,0.261,0.024999999999999967,0.435,0.406,0.02899999999999997,0.34,0.323,0.017000000000000015,"4.43","4.42","0.008"
"Houck, Tanner","656557","2023","463","317",0.254,0.244,0.010000000000000009,0.415,0.398,0.01699999999999996,0.323,0.316,0.007000000000000006,"5.01","4.21","0.799"
"Martinez, Nick","607259","2023","461","311",0.24,0.245,-0.0050000000000000044,0.354,0.385,-0.031000000000000028,0.294,0.307,-0.013000000000000012,"3.43","3.96","-0.534"
"Bradley, Taj","671737","2023","460","291",0.255,0.244,0.01100000000000001,0.495,0.44,0.05499999999999999,0.344,0.324,0.019999999999999962,"5.59","4.45","1.139"
"Abbott, Andrew","671096","2023","459","294",0.244,0.227,0.016999999999999987,0.425,0.394,0.030999999999999972,0.32,0.306,0.014000000000000012,"3.87","3.93","-0.061"
"Matz, Steven","571927","2023","449","316",0.263,0.252,0.01100000000000001,0.405,0.381,0.02400000000000002,0.316,0.304,0.01200000000000001,"3.86","3.87","-0.013"
"Assad, Javier","665871","2023","449","311",0.231,0.259,-0.027999999999999997,0.388,0.418,-0.02999999999999997,0.303,0.33,-0.027000000000000024,"3.05","4.64","-1.594"
"Quantrill, Cal","615698","2023","444","344",0.279,0.29,-0.010999999999999954,0.437,0.484,-0.046999999999999986,0.339,0.365,-0.025999999999999968,"5.24","5.85","-0.613"
"Germán, Domingo","593334","2023","444","290",0.207,0.238,-0.031,0.414,0.422,-0.008000000000000007,0.297,0.318,-0.02100000000000002,"4.55","4.27","0.285"
"Gonsolin, Tony","664062","2023","435","306",0.226,0.275,-0.049000000000000016,0.415,0.507,-0.09200000000000003,0.312,0.366,-0.05399999999999999,"4.98","5.89","-0.909"
"Cabrera, Edward","665795","2023","434","246",0.215,0.199,0.015999999999999986,0.355,0.329,0.025999999999999968,0.315,0.3,0.015000000000000013,"4.24","3.77","0.474"
"King, Michael","650633","2023","431","267",0.226,0.227,-0.0010000000000000009,0.346,0.364,-0.018000000000000016,0.281,0.289,-0.007999999999999952,"2.75","3.48","-0.728"
"Wood, Alex","622072","2023","429","305",0.263,0.256,0.007000000000000006,0.421,0.41,0.01100000000000001,0.335,0.33,0.0050000000000000044,"4.33","4.64","-0.309"
"Maeda, Kenta","628317","2023","428","280",0.239,0.231,0.00799999999999998,0.429,0.407,0.02200000000000002,0.309,0.299,0.010000000000000009,"4.23","3.74","0.487"
"Sale, Chris","519242","2023","425","263",0.227,0.212,0.015000000000000013,0.417,0.384,0.032999999999999974,0.306,0.295,0.01100000000000001,"4.29","3.63","0.665"
"Olson, Reese","681857","2023","422","285",0.215,0.254,-0.03900000000000001,0.373,0.458,-0.08500000000000002,0.283,0.333,-0.050000000000000044,"3.99","4.73","-0.736"
"Pfaadt, Brandon","694297","2023","421","298",0.282,0.253,0.02899999999999997,0.534,0.457,0.07700000000000001,0.362,0.325,0.03699999999999998,"5.72","4.48","1.239"
"DeSclafani, Anthony","543101","2023","419","315",0.271,0.286,-0.014999999999999958,0.456,0.486,-0.02999999999999997,0.328,0.346,-0.01799999999999996,"4.88","5.16","-0.284"
"Severino, Luis","622663","2023","417","298",0.301,0.286,0.015000000000000013,0.555,0.495,0.06000000000000005,0.39,0.366,0.02400000000000002,"6.65","5.89","0.759"
"Carrasco, Carlos","471911","2023","417","307",0.31,0.306,0.0040000000000000036,0.531,0.524,0.007000000000000006,0.39,0.388,0.0020000000000000018,"6.80","6.77","0.03"
"Manoah, Alek","666201","2023","415","268",0.269,0.266,0.0030000000000000027,0.46,0.465,-0.0050000000000000044,0.37,0.372,-0.0020000000000000018,"5.87","6.12","-0.246"
"Paxton, James","572020","2023","411","273",0.25,0.229,0.02099999999999999,0.452,0.39,0.062,0.328,0.3,0.028000000000000025,"4.50","3.77","0.73"
"Seabold, Connor","657756","2023","408","306",0.317,0.273,0.043999999999999984,0.563,0.473,0.08999999999999997,0.393,0.345,0.04800000000000004,"7.52","5.13","2.393"
"Curry, Xzavion","675540","2023","404","305",0.267,0.274,-0.007000000000000006,0.436,0.464,-0.028000000000000025,0.326,0.339,-0.013000000000000012,"4.07","4.93","-0.856"
"Ortiz, Luis L.","682847","2023","400","291",0.288,0.301,-0.013000000000000012,0.448,0.529,-0.08100000000000002,0.356,0.39,-0.03400000000000003,"4.78","6.86","-2.083"
"Musgrove, Joe","605397","2023","399","272",0.247,0.225,0.021999999999999992,0.375,0.342,0.032999999999999974,0.295,0.274,0.020999999999999963,"3.05","3.11","-0.059"
"Sánchez, Cristopher","650911","2023","396","281",0.235,0.247,-0.01200000000000001,0.421,0.409,0.01200000000000001,0.296,0.299,-0.0030000000000000027,"3.44","3.74","-0.297"
"Ragans, Cole","666142","2023","392","236",0.202,0.212,-0.009999999999999981,0.303,0.331,-0.028000000000000025,0.266,0.283,-0.01699999999999996,"3.47","3.33","0.139"
"Syndergaard, Noah","592789","2023","391","306",0.291,0.302,-0.01100000000000001,0.539,0.537,0.0020000000000000018,0.371,0.381,-0.010000000000000009,"6.50","6.48","0.016"
"Toussaint, Touki","657053","2023","384","235",0.223,0.251,-0.027999999999999997,0.355,0.409,-0.05399999999999999,0.317,0.351,-0.033999999999999975,"4.97","5.34","-0.374"
"Lively, Ben","594902","2023","383","276",0.27,0.269,0.0010000000000000009,0.49,0.474,0.016000000000000014,0.348,0.342,0.00599999999999995,"5.38","5.03","0.35"
"Bird, Jake","656234","2023","381","270",0.276,0.262,0.014000000000000012,0.396,0.401,-0.0050000000000000044,0.32,0.325,-0.0050000000000000044,"4.33","4.48","-0.148"
"Stripling, Ross","548389","2023","381","293",0.287,0.291,-0.0040000000000000036,0.497,0.507,-0.010000000000000009,0.348,0.357,-0.009000000000000008,"5.36","5.55","-0.19"
"Henry, Tommy","674072","2023","381","278",0.251,0.248,0.0030000000000000027,0.418,0.406,0.011999999999999955,0.324,0.319,0.0050000000000000044,"4.15","4.30","-0.154"
"Wesneski, Hayden","669713","2023","379","260",0.242,0.265,-0.02300000000000002,0.46,0.475,-0.014999999999999958,0.33,0.347,-0.01699999999999996,"4.63","5.20","-0.566"
"Littell, Zack","641793","2023","379","289",0.261,0.272,-0.01100000000000001,0.431,0.437,-0.006000000000000005,0.308,0.317,-0.009000000000000008,"4.10","4.24","-0.14"
"Scholtens, Jesse","669947","2023","377","287",0.292,0.272,0.019999999999999962,0.458,0.452,0.006000000000000005,0.349,0.339,0.009999999999999953,"5.29","4.93","0.364"
"Davies, Zach","605200","2023","377","264",0.295,0.284,0.01100000000000001,0.461,0.453,0.008000000000000007,0.36,0.355,0.0050000000000000044,"7.00","5.48","1.516"
"Yarbrough, Ryan","642232","2023","376","288",0.271,0.268,0.0030000000000000027,0.421,0.438,-0.017000000000000015,0.317,0.322,-0.0050000000000000044,"4.52","4.39","0.127"
"Lambert, Peter","663567","2023","375","271",0.273,0.266,0.007000000000000006,0.534,0.499,0.03500000000000003,0.367,0.354,0.013000000000000012,"5.36","5.44","-0.081"
"Pérez, Eury","691587","2023","374","233",0.214,0.208,0.006000000000000005,0.424,0.395,0.02899999999999997,0.303,0.294,0.009000000000000008,"3.15","3.61","-0.457"
"Brito, Jhony","666745","2023","372","268",0.244,0.25,-0.006000000000000005,0.435,0.437,-0.0020000000000000018,0.318,0.327,-0.009000000000000008,"4.28","4.55","-0.266"
"Anderson, Chase","502624","2023","372","268",0.274,0.258,0.016000000000000014,0.474,0.442,0.03199999999999997,0.355,0.34,0.014999999999999958,"5.42","4.96","0.461"
"Muller, Kyle","666205","2023","372","274",0.346,0.315,0.030999999999999972,0.568,0.546,0.02199999999999991,0.417,0.402,0.014999999999999958,"7.60","7.40","0.197"
"Woo, Bryan","693433","2023","371","240",0.227,0.219,0.008000000000000007,0.393,0.348,0.04500000000000004,0.305,0.288,0.017000000000000015,"4.21","3.45","0.759"
"Junis, Jakob","596001","2023","367","243",0.269,0.241,0.028000000000000025,0.451,0.396,0.05499999999999999,0.328,0.298,0.030000000000000027,"3.87","3.71","0.162"
"Chirinos, Yonny","630023","2023","367","281",0.275,0.302,-0.02699999999999997,0.483,0.51,-0.027000000000000024,0.35,0.375,-0.025000000000000022,"5.40","6.24","-0.84"
"Winckowski, Josh","670174","2023","367","251",0.267,0.245,0.02200000000000002,0.393,0.37,0.02300000000000002,0.319,0.301,0.018000000000000016,"2.88","3.79","-0.909"
"Barria, Jaime","642545","2023","362","268",0.277,0.281,-0.0040000000000000036,0.512,0.495,0.017000000000000015,0.357,0.353,0.0040000000000000036,"5.68","5.41","0.274"
"Fujinami, Shintaro","660261","2023","357","222",0.242,0.24,0.0020000000000000018,0.404,0.41,-0.00599999999999995,0.332,0.335,-0.0030000000000000027,"7.18","4.80","2.377"
"Hudson, Dakota","641712","2023","354","269",0.283,0.291,-0.008000000000000007,0.441,0.481,-0.03999999999999998,0.35,0.369,-0.019000000000000017,"4.98","6.00","-1.02"
"Beck, Tristan","663941","2023","354","263",0.252,0.245,0.007000000000000006,0.388,0.395,-0.007000000000000006,0.298,0.297,0.0010000000000000009,"3.92","3.69","0.228"
"Bielak, Brandon","656232","2023","353","250",0.277,0.27,0.007000000000000006,0.46,0.457,0.0030000000000000027,0.357,0.354,0.0030000000000000027,"3.83","5.44","-1.615"
"Blach, Ty","621389","2023","352","272",0.33,0.332,-0.0020000000000000018,0.537,0.543,-0.006000000000000005,0.389,0.398,-0.009000000000000008,"5.54","7.21","-1.672"
"Strahm, Matt","621381","2023","351","219",0.212,0.212,0,0.375,0.36,0.015000000000000013,0.274,0.276,-0.0020000000000000018,"3.29","3.16","0.125"
"Falter, Bailey","663559","2023","347","267",0.288,0.28,0.007999999999999952,0.503,0.467,0.035999999999999976,0.354,0.339,0.014999999999999958,"5.36","4.93","0.425"
"Williams, Gavin","668909","2023","345","223",0.219,0.244,-0.024999999999999994,0.368,0.38,-0.01200000000000001,0.299,0.316,-0.017000000000000015,"3.29","4.21","-0.917"
"Marsh, Alec","679525","2023","342","208",0.266,0.257,0.009000000000000008,0.524,0.486,0.038000000000000034,0.381,0.367,0.014000000000000012,"5.69","5.92","-0.229"
"Stratton, Chris","608717","2023","338","230",0.227,0.225,0.0020000000000000018,0.368,0.383,-0.015000000000000013,0.283,0.293,-0.010000000000000009,"3.92","3.58","0.339"
"Irvin, Cole","608344","2023","336","240",0.256,0.281,-0.025000000000000022,0.42,0.492,-0.07200000000000001,0.318,0.358,-0.03999999999999998,"4.42","5.59","-1.168"
"Lawrence, Justin","664875","2023","326","205",0.235,0.222,0.012999999999999984,0.354,0.333,0.020999999999999963,0.303,0.299,0.0040000000000000036,"3.72","3.74","-0.02"
"Tonkin, Michael","543859","2023","325","225",0.217,0.239,-0.021999999999999992,0.38,0.403,-0.02300000000000002,0.283,0.305,-0.02200000000000002,"4.28","3.90","0.375"
"Holton, Tyler","663947","2023","324","231",0.185,0.239,-0.05399999999999999,0.304,0.389,-0.08500000000000002,0.234,0.29,-0.055999999999999966,"2.11","3.50","-1.391"
"Quintana, Jose","500779","2023","319","234",0.26,0.275,-0.015000000000000013,0.363,0.424,-0.061,0.297,0.327,-0.030000000000000027,"3.57","4.55","-0.982"
"Gibaut, Ian","664139","2023","318","216",0.245,0.237,0.008000000000000007,0.365,0.37,-0.0050000000000000044,0.298,0.299,-0.0010000000000000009,"3.33","3.74","-0.41"
"Manning, Matt","666159","2023","316","239",0.212,0.269,-0.05700000000000002,0.375,0.502,-0.127,0.281,0.355,-0.07399999999999995,"3.58","5.48","-1.903"
"Richards, Trevor","670950","2023","315","173",0.228,0.201,0.026999999999999996,0.424,0.368,0.055999999999999994,0.318,0.291,0.027000000000000024,"4.95","3.53","1.424"
"Wilson, Bryse","669060","2023","314","229",0.211,0.246,-0.035,0.377,0.406,-0.029000000000000026,0.281,0.307,-0.025999999999999968,"2.58","3.96","-1.377"
"Fried, Max","608331","2023","311","211",0.242,0.217,0.024999999999999994,0.343,0.316,0.027000000000000024,0.279,0.257,0.02200000000000002,"2.55","2.73","-0.181"
